Run scenario: n021w4

Processing: week 0
================================================================================

Finish initial solution ...
penalties -- H1: 0, H2: 0, H3: 6000 H4: 0, S1: 630, S2+S3+S5: 3900, S4: 60, ComC: 441.5278
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1785, S4: 60, ComC: 488.5100
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1785, S4: 60, ComC: 488.5100
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1785, S4: 60, ComC: 488.5100
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1785, S4: 60, ComC: 488.5100
penalties -- H1: 0, H2: 1500, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1860, S4: 60, ComC: 482.2137
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1770, S4: 60, ComC: 482.7898
penalties -- H1: 0, H2: 1500, H3: 0 H4: 0, S1: 300, S2+S3+S5: 1800, S4: 60, ComC: 483.4855
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1695, S4: 60, ComC: 483.9867
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1695, S4: 60, ComC: 483.9867
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1695, S4: 60, ComC: 483.9867
penalties -- H1: 0, H2: 1500, H3: 500 H4: 0, S1: 300, S2+S3+S5: 1875, S4: 60, ComC: 483.1587
penalties -- H1: 0, H2: 1500, H3: 0 H4: 0, S1: 300, S2+S3+S5: 1650, S4: 50, ComC: 484.1441
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1695, S4: 60, ComC: 483.9867
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1905, S4: 60, ComC: 483.8885
penalties -- H1: 0, H2: 1500, H3: 0 H4: 0, S1: 300, S2+S3+S5: 1710, S4: 60, ComC: 480.8281
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1695, S4: 60, ComC: 486.7797
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 300, S2+S3+S5: 1875, S4: 60, ComC: 488.6831
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1680, S4: 60, ComC: 471.9522
penalties -- H1: 0, H2: 1500, H3: 0 H4: 0, S1: 300, S2+S3+S5: 1755, S4: 60, ComC: 470.3613
penalties -- H1: 0, H2: 2000, H3: 500 H4: 0, S1: 330, S2+S3+S5: 1710, S4: 60, ComC: 473.6484
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1695, S4: 60, ComC: 473.6957
penalties -- H1: 0, H2: 1500, H3: 0 H4: 0, S1: 300, S2+S3+S5: 1890, S4: 60, ComC: 446.4209
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1710, S4: 60, ComC: 470.3451
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1680, S4: 60, ComC: 471.9522
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1710, S4: 60, ComC: 465.6559
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1680, S4: 60, ComC: 471.9522
penalties -- H1: 0, H2: 1000, H3: 500 H4: 0, S1: 270, S2+S3+S5: 1725, S4: 60, ComC: 469.3157
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1680, S4: 60, ComC: 470.8975
penalties -- H1: 0, H2: 1500, H3: 500 H4: 0, S1: 300, S2+S3+S5: 1740, S4: 60, ComC: 475.8929
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1680, S4: 60, ComC: 470.8975
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1680, S4: 60, ComC: 470.8975
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1680, S4: 60, ComC: 470.8975
penalties -- H1: 0, H2: 1000, H3: 500 H4: 0, S1: 270, S2+S3+S5: 1770, S4: 70, ComC: 471.2805
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1665, S4: 60, ComC: 471.6839
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1665, S4: 60, ComC: 471.6839
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1665, S4: 60, ComC: 471.6839
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1665, S4: 60, ComC: 471.6839
penalties -- H1: 0, H2: 1500, H3: 500 H4: 0, S1: 300, S2+S3+S5: 1755, S4: 60, ComC: 472.3468
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1665, S4: 60, ComC: 471.6839
penalties -- H1: 0, H2: 1000, H3: 500 H4: 0, S1: 270, S2+S3+S5: 1725, S4: 60, ComC: 473.5187
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1665, S4: 60, ComC: 471.6839
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1710, S4: 60, ComC: 464.7689
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1665, S4: 60, ComC: 471.6839
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1665, S4: 60, ComC: 471.6839
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1710, S4: 60, ComC: 473.9169
penalties -- H1: 0, H2: 1500, H3: 0 H4: 0, S1: 300, S2+S3+S5: 1710, S4: 60, ComC: 474.0051
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1665, S4: 60, ComC: 471.6839
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1665, S4: 60, ComC: 471.6839
penalties -- H1: 0, H2: 1500, H3: 0 H4: 0, S1: 300, S2+S3+S5: 1710, S4: 60, ComC: 478.6021
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1665, S4: 60, ComC: 471.6839
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1665, S4: 60, ComC: 471.6839
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1785, S4: 60, ComC: 474.7986
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1665, S4: 60, ComC: 471.6839
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1680, S4: 60, ComC: 471.9497
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1665, S4: 60, ComC: 471.6839
penalties -- H1: 0, H2: 1000, H3: 500 H4: 0, S1: 270, S2+S3+S5: 1740, S4: 60, ComC: 472.0785
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1665, S4: 60, ComC: 471.6839
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1665, S4: 60, ComC: 471.6839
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1665, S4: 60, ComC: 471.6839
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1665, S4: 60, ComC: 471.6839
penalties -- H1: 0, H2: 1500, H3: 500 H4: 0, S1: 300, S2+S3+S5: 1695, S4: 60, ComC: 475.1053
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1665, S4: 60, ComC: 471.6839
penalties -- H1: 0, H2: 1500, H3: 0 H4: 0, S1: 300, S2+S3+S5: 1890, S4: 60, ComC: 476.9335
penalties -- H1: 0, H2: 1500, H3: 0 H4: 0, S1: 300, S2+S3+S5: 1665, S4: 60, ComC: 471.6839
penalties -- H1: 0, H2: 1000, H3: 500 H4: 0, S1: 270, S2+S3+S5: 1815, S4: 60, ComC: 471.1191
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1665, S4: 60, ComC: 471.6839
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1620, S4: 60, ComC: 469.1902
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1620, S4: 60, ComC: 469.1902
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1620, S4: 60, ComC: 469.1902
penalties -- H1: 0, H2: 1500, H3: 500 H4: 0, S1: 300, S2+S3+S5: 1650, S4: 60, ComC: 468.1833
penalties -- H1: 0, H2: 1500, H3: 500 H4: 0, S1: 300, S2+S3+S5: 1665, S4: 60, ComC: 459.2308
penalties -- H1: 0, H2: 1000, H3: 1000 H4: 0, S1: 270, S2+S3+S5: 1710, S4: 60, ComC: 470.2622
penalties -- H1: 0, H2: 1000, H3: 500 H4: 0, S1: 270, S2+S3+S5: 1665, S4: 60, ComC: 465.3308
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1620, S4: 60, ComC: 469.1902
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1620, S4: 60, ComC: 469.1902
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1620, S4: 60, ComC: 467.9482
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1635, S4: 60, ComC: 467.8356
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1635, S4: 60, ComC: 465.5814
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1635, S4: 60, ComC: 465.5814
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1635, S4: 60, ComC: 465.5814
penalties -- H1: 0, H2: 1500, H3: 500 H4: 0, S1: 300, S2+S3+S5: 1665, S4: 60, ComC: 463.6839
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1770, S4: 60, ComC: 468.0600
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1635, S4: 60, ComC: 470.0553
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1650, S4: 60, ComC: 466.2001
penalties -- H1: 0, H2: 1000, H3: 1000 H4: 0, S1: 270, S2+S3+S5: 1695, S4: 60, ComC: 461.9198
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1695, S4: 60, ComC: 468.5739
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1725, S4: 60, ComC: 468.2894
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1650, S4: 60, ComC: 466.2001
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1650, S4: 60, ComC: 466.2001
penalties -- H1: 0, H2: 2000, H3: 0 H4: 0, S1: 330, S2+S3+S5: 1785, S4: 60, ComC: 461.8862
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1650, S4: 60, ComC: 466.2001
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1650, S4: 60, ComC: 466.2001
penalties -- H1: 0, H2: 1500, H3: 0 H4: 0, S1: 300, S2+S3+S5: 1680, S4: 60, ComC: 468.0871
penalties -- H1: 0, H2: 1500, H3: 500 H4: 0, S1: 300, S2+S3+S5: 1695, S4: 60, ComC: 465.5492
penalties -- H1: 0, H2: 1000, H3: 500 H4: 0, S1: 270, S2+S3+S5: 1620, S4: 60, ComC: 464.2755
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1650, S4: 60, ComC: 466.2001
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1650, S4: 60, ComC: 466.2001
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1650, S4: 60, ComC: 466.2001
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1650, S4: 60, ComC: 466.2001
penalties -- H1: 0, H2: 1500, H3: 0 H4: 0, S1: 300, S2+S3+S5: 1725, S4: 60, ComC: 472.5827
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1650, S4: 60, ComC: 466.2001
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1680, S4: 60, ComC: 461.2590
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1650, S4: 60, ComC: 466.2001
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1650, S4: 60, ComC: 466.2001
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1770, S4: 60, ComC: 470.5640
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1650, S4: 60, ComC: 466.2001
penalties -- H1: 0, H2: 2000, H3: 1000 H4: 0, S1: 330, S2+S3+S5: 1695, S4: 60, ComC: 439.6109
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1650, S4: 60, ComC: 466.2001
penalties -- H1: 0, H2: 1500, H3: 0 H4: 0, S1: 300, S2+S3+S5: 1770, S4: 60, ComC: 469.7449
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1650, S4: 60, ComC: 465.5972
penalties -- H1: 0, H2: 1500, H3: 1000 H4: 0, S1: 270, S2+S3+S5: 1740, S4: 60, ComC: 457.3561
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1800, S4: 60, ComC: 462.4122
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1650, S4: 60, ComC: 465.5972
penalties -- H1: 0, H2: 1000, H3: 500 H4: 0, S1: 240, S2+S3+S5: 1680, S4: 60, ComC: 461.1793
penalties -- H1: 0, H2: 1000, H3: 500 H4: 0, S1: 270, S2+S3+S5: 1725, S4: 60, ComC: 467.1677
penalties -- H1: 0, H2: 2000, H3: 0 H4: 0, S1: 330, S2+S3+S5: 1770, S4: 60, ComC: 476.9787
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1650, S4: 60, ComC: 465.5972
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1650, S4: 60, ComC: 465.5972
penalties -- H1: 0, H2: 1000, H3: 500 H4: 0, S1: 300, S2+S3+S5: 1740, S4: 70, ComC: 463.7788
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1650, S4: 60, ComC: 465.5972
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1650, S4: 60, ComC: 465.5972
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1665, S4: 60, ComC: 467.0202
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1665, S4: 60, ComC: 467.0202
penalties -- H1: 0, H2: 1000, H3: 1000 H4: 0, S1: 240, S2+S3+S5: 1695, S4: 60, ComC: 468.4533
penalties -- H1: 0, H2: 1500, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1650, S4: 60, ComC: 464.2487
penalties -- H1: 0, H2: 1000, H3: 1000 H4: 0, S1: 240, S2+S3+S5: 1755, S4: 70, ComC: 467.8104
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1665, S4: 60, ComC: 467.0202
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1665, S4: 60, ComC: 467.0202
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1665, S4: 60, ComC: 467.0202
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1665, S4: 60, ComC: 467.0202
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1770, S4: 60, ComC: 465.6557
penalties -- H1: 0, H2: 1500, H3: 500 H4: 0, S1: 270, S2+S3+S5: 1695, S4: 60, ComC: 464.2542
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1665, S4: 60, ComC: 465.1244
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1665, S4: 60, ComC: 465.1244
penalties -- H1: 0, H2: 1000, H3: 1000 H4: 0, S1: 240, S2+S3+S5: 1740, S4: 60, ComC: 464.5419
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1860, S4: 60, ComC: 468.4059
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1665, S4: 60, ComC: 465.1244
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1665, S4: 60, ComC: 465.1244
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1665, S4: 60, ComC: 465.1244
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1710, S4: 60, ComC: 469.8992
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1665, S4: 60, ComC: 465.1244
penalties -- H1: 0, H2: 1500, H3: 500 H4: 0, S1: 270, S2+S3+S5: 1695, S4: 70, ComC: 469.7898
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1665, S4: 60, ComC: 465.1244
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1665, S4: 60, ComC: 465.1244
penalties -- H1: 0, H2: 1000, H3: 500 H4: 0, S1: 240, S2+S3+S5: 1725, S4: 60, ComC: 464.9184
penalties -- H1: 0, H2: 1000, H3: 500 H4: 0, S1: 240, S2+S3+S5: 1680, S4: 60, ComC: 466.4112
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1665, S4: 60, ComC: 465.1244
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1665, S4: 60, ComC: 465.1244
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1905, S4: 60, ComC: 463.5335
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1770, S4: 60, ComC: 466.1774
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1665, S4: 60, ComC: 465.1244
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1665, S4: 60, ComC: 465.1244
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1605, S4: 60, ComC: 467.0625
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1605, S4: 60, ComC: 467.0625
penalties -- H1: 0, H2: 1000, H3: 500 H4: 0, S1: 240, S2+S3+S5: 1665, S4: 60, ComC: 465.1932
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1590, S4: 70, ComC: 467.3571
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1725, S4: 70, ComC: 469.9634
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1725, S4: 70, ComC: 465.9177
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1590, S4: 70, ComC: 467.3571
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1590, S4: 70, ComC: 467.3571
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1590, S4: 70, ComC: 467.3571
penalties -- H1: 0, H2: 1500, H3: 500 H4: 0, S1: 240, S2+S3+S5: 1635, S4: 70, ComC: 447.8706
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1575, S4: 70, ComC: 466.4411
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1680, S4: 70, ComC: 470.3805
penalties -- H1: 0, H2: 1000, H3: 500 H4: 0, S1: 240, S2+S3+S5: 1620, S4: 70, ComC: 470.4362
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1575, S4: 70, ComC: 466.4411
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1575, S4: 70, ComC: 466.4411
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1605, S4: 70, ComC: 464.7243
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1605, S4: 70, ComC: 464.7243
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1710, S4: 70, ComC: 468.6637
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1605, S4: 70, ComC: 464.7243
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1710, S4: 70, ComC: 467.3399
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1605, S4: 70, ComC: 464.7243
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1605, S4: 70, ComC: 464.7243
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1605, S4: 70, ComC: 464.7243
penalties -- H1: 0, H2: 1000, H3: 500 H4: 0, S1: 210, S2+S3+S5: 1650, S4: 70, ComC: 463.2666
penalties -- H1: 0, H2: 1000, H3: 500 H4: 0, S1: 270, S2+S3+S5: 1680, S4: 70, ComC: 458.8718
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1605, S4: 70, ComC: 464.7243
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1605, S4: 70, ComC: 464.7243
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1605, S4: 70, ComC: 464.7243
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1500, S4: 70, ComC: 465.0442
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1500, S4: 70, ComC: 465.0442
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1500, S4: 70, ComC: 465.0442
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1500, S4: 70, ComC: 465.0442
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1500, S4: 70, ComC: 465.0442
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1545, S4: 70, ComC: 467.4179
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1500, S4: 70, ComC: 465.0442
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1500, S4: 70, ComC: 465.0442
penalties -- H1: 0, H2: 1500, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1590, S4: 70, ComC: 461.8148
penalties -- H1: 0, H2: 1000, H3: 500 H4: 0, S1: 240, S2+S3+S5: 1515, S4: 70, ComC: 465.1098
penalties -- H1: 0, H2: 1500, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1500, S4: 70, ComC: 442.7452
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1500, S4: 70, ComC: 465.0442
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1500, S4: 70, ComC: 465.0442
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1515, S4: 80, ComC: 465.5629
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1500, S4: 70, ComC: 465.0442
penalties -- H1: 0, H2: 1500, H3: 500 H4: 0, S1: 270, S2+S3+S5: 1590, S4: 70, ComC: 462.4888
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1470, S4: 70, ComC: 465.6334
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1470, S4: 70, ComC: 465.6334
penalties -- H1: 0, H2: 1000, H3: 500 H4: 0, S1: 270, S2+S3+S5: 1485, S4: 70, ComC: 466.5215
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1470, S4: 70, ComC: 465.6334
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1470, S4: 70, ComC: 465.6334
penalties -- H1: 0, H2: 1500, H3: 500 H4: 0, S1: 300, S2+S3+S5: 1470, S4: 70, ComC: 469.2494
penalties -- H1: 0, H2: 1000, H3: 500 H4: 0, S1: 270, S2+S3+S5: 1485, S4: 70, ComC: 466.7694
penalties -- H1: 0, H2: 1500, H3: 0 H4: 0, S1: 300, S2+S3+S5: 1470, S4: 70, ComC: 465.6334
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1470, S4: 70, ComC: 465.6334
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1620, S4: 70, ComC: 465.1484
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1620, S4: 70, ComC: 465.1484
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1620, S4: 70, ComC: 465.1484
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1620, S4: 70, ComC: 465.1484
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1620, S4: 70, ComC: 465.1484
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1620, S4: 70, ComC: 467.0013
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1620, S4: 70, ComC: 467.0013
penalties -- H1: 0, H2: 2000, H3: 0 H4: 0, S1: 330, S2+S3+S5: 1605, S4: 70, ComC: 486.4665
